"Row.names"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"npeaks"	"X1"	"ms_level"	"B1_NIST1950_1_6540.mzML"	"B1_NIST1950_2_6540.mzML"	"B1_NIST1950_3_6540.mzML"
"FT0730"	174.040989998672	174.040989998672	174.040989998672	200.610763549805	200.610763549805	200.610763549805	1	1	1	4522.81570055089	1632.11778506334	2577.32131073764
"FT0731"	174.018308386023	174.018308386023	174.018308386023	297.459014892578	297.459014892578	297.459014892578	1	1	1	2393.84802456881	2627.72099613715	1374.85187884793
"FT0732"	174.956814152375	174.956808064805	174.956815092495	858.028015136719	858.02800000002	861.020202636719	3	3	1	8366752.59225195	18836035.1124358	9805291.72801834
"FT0733"	174.956629668954	174.956219744044	174.956844684134	38.1218185424805	38.121	42.4388656616211	3	3	1	12056.4561490674	18434.913561663	35167.1994147668
"FT0734"	174.956840939334	174.956840939334	174.956840939334	696.440979003906	696.440979003906	696.440979003906	1	1	1	7313873.84805918	7870839.50362103	8630969.96435552
"FT0735"	174.956995476012	174.956995476012	174.956995476012	529.866	529.866	529.866	1	1	1	7423069.62559384	37819388.1079519	42213520.4833991
"FT0736"	174.956834216878	174.956834216878	174.956834216878	558.7919921875	558.7919921875	558.7919921875	1	1	1	13273795.0316095	36311700.5700997	35974034.899308
"FT0737"	174.957093869361	174.957093869361	174.957093869361	518.892883300781	518.892883300781	518.892883300781	1	1	1	5101816.4684737	29387762.5336377	50739120.2822128
"FT0738"	174.95682167017	174.95682167017	174.95682167017	726.36474609375	726.36474609375	726.36474609375	1	1	1	15322188.6098433	17624691.01041	18489175.9110665
"FT0739"	174.956714337463	174.956714337463	174.956714337463	985.703430175781	985.703430175781	985.703430175781	1	1	1	4917.69135083631	43808.9141351332	368124.881159835
"FT0740"	175.042918397365	174.988901553324	175.097292125288	60.0655429077048	59.06800000002	64.5110931396484	6	3	1	29677.9983628143	172710.097813728	178346.686242062
"FT0741"	175.024834266809	175.024756118465	175.024972925467	398.202	398.201995849609	399.201721191406	3	3	1	46570.8775655384	36219.6381335691	38588.1261400782
"FT0742"	175.013966667614	175.013642193449	175.014229346	480.989868164062	478.996032714844	481.98799999998	3	3	1	3746.6188376866	5351.71737773895	4694.8922278165
"FT0743"	175.060750592035	175.060750592035	175.060750592035	179.645034790039	179.645034790039	179.645034790039	1	1	1	23442.6233356262	19429.4919895535	20630.2339369287
"FT0744"	175.071839848846	175.071839848846	175.071839848846	297.459	297.459	297.459	1	1	1	3709.06216486854	3701.95700490756	3118.27014298959
"FT0745"	175.059710823151	175.059710823151	175.059710823151	122.873199462891	122.873199462891	122.873199462891	1	1	1	12837.696887486	13425.4995695422	11834.0749942348
"FT0746"	175.13312205193	175.13312205193	175.13312205193	65.052	65.052	65.052	1	1	1	1597.97362524705	4400.45339710275	2945.24080068896
"FT0747"	175.933221829271	175.933221829271	175.933221829271	646.567993164062	646.567993164062	646.567993164062	1	1	1	19161.4045977584	1356.75026364984	261.11489676418
"FT0748"	176.056518634538	176.055900259701	176.057087235969	301.444946289062	300.45100000002	301.449035644531	3	3	1	8607.4890386051	10128.30932102	5868.24377656017
"FT0749"	176.038643379783	176.038565813749	176.038689597413	85.0021438598633	85.00099999998	87.8919219970703	3	3	1	30894.7873940342	28684.2701063571	24927.7934421984
"FT0750"	176.071547632038	175.99046335214	176.072264735823	69.0425644836426	64.5110931396484	72.6777648925781	4	3	1	10039.4137877655	8355.24699435503	8608.14333107748
"FT0751"	175.991626026126	175.990985851637	175.992266200616	59.5665385436912	59.0680770874023	60.06499999998	2	2	1	12126.3530058504	13526.3584785367	12569.8219432068
"FT0752"	176.029102481172	176.028669407904	176.029535554441	399.698002563477	399.199005126953	400.197	2	2	1	4205.08773353576	3923.35626648654	3099.01954531788
"FT0753"	176.093133964875	176.093045507399	176.093222422351	252.065411865244	251.556823730469	252.57400000002	2	2	1	6849.62034630551	5961.32426078796	5229.99396850952
"FT0754"	176.959625853367	176.817443524977	176.961567449575	303.444	299.454040527344	304.441040039062	3	2	1	3536.44549388141	2050.95071502686	855.072034950258
"FT0755"	176.916731756396	176.916731756396	176.916731756396	488.969879150391	488.969879150391	488.969879150391	1	1	1	NA	1468.16916849408	4863.08321355423
"FT0756"	177.023315992648	176.98880732693	177.090921644272	61.4398384094238	60.0660858154297	62.6711158752441	4	2	1	4451.12469451904	NA	3667.74246781882
"FT0757"	177.023160936366	177.023139476756	177.023438322112	91.98400000002	90.9871368408203	93.2994842529297	3	3	1	40096.2942892236	37324.7314768245	37138.8886067809
"FT0758"	177.079109820537	177.079109820537	177.079109820537	68.04499999998	68.04499999998	68.04499999998	1	1	1	3242.67570498164	5727.86913327565	4824.44661351157
"FT0759"	177.018927591327	177.018927591327	177.018927591327	40.116	40.116	40.116	1	1	1	5146.24940409328	6967.0903415523	7016.45516609885
"FT0760"	177.040860471501	177.040465023055	177.040863953927	300.45100000002	300.447387695312	300.451019287109	3	3	1	30509.6470193424	25227.0707429362	27517.2185219201
"FT0761"	177.128412611805	177.12834272636	177.128425010021	63.05810546875	63.057	67.2513961791992	3	3	1	48951.4059786361	43833.8389500541	40130.1209366381
"FT0762"	178.071979633457	178.071840525859	178.072202997131	246.571258544922	246.563354492188	246.58900000002	3	3	1	22484.5673283631	18980.8267476286	20171.1247783059
"FT0763"	178.050968780737	178.050947566501	178.051029030796	79.0171508789062	79.017	82.5226745605469	3	3	1	538919.711976895	465000.527445492	496932.063075983
"FT0764"	178.087082047507	178.08707321163	178.087143915249	71.0381393432617	71.037	74.4743423461914	3	3	1	70892.9880512075	60947.5757604711	58856.1714128525
"FT0765"	178.018969952962	178.018969952962	178.018969952962	124.860404968262	124.860404968262	124.860404968262	1	1	1	2021.14595809936	NA	NA
"FT0766"	178.131847917686	178.131735751747	178.131965044389	63.05810546875	63.057	66.3406372070312	3	3	1	6617.46595870971	5748.32333816528	4662.01243354964
"FT0767"	178.815119129518	178.815070218551	178.815125568495	299.454	299.448852539062	299.454040527344	3	3	1	16892.1801274109	6202.96304981227	4822.20308109285
"FT0768"	178.931771599915	178.931709962896	178.932068369256	497.947021484375	497.946868896484	499.94200000002	3	3	1	9674.25457240207	33360.329977853	69903.6584904512
"FT0769"	178.880404666336	178.880379455663	178.880600590315	88.99099999998	87.994140625	90.5885543823242	3	3	1	13042.2690510278	6712.63213237511	4508.46940210783
"FT0770"	178.873660485469	178.873080915848	178.947931496062	64.05499999998	63.05810546875	67.2513961791992	3	3	1	2591.1239790898	4821.31670695681	3104.33197134379
"FT0771"	179.056144795725	179.056143048591	179.056272557189	309.429016113281	309.429	309.430236816406	3	3	1	288533.657194111	261028.239481979	266294.822161241
"FT0772"	179.056686103904	179.056635872436	179.05669260461	362.294006347656	362.29399999998	363.30126953125	3	3	1	3118037.39083639	2884222.34738116	2827337.97424204
"FT0773"	179.071326413175	179.071326413175	179.071326413175	56.0760536193848	56.0760536193848	56.0760536193848	1	1	1	13107.3216518591	16162.4872779295	15775.5853862857
"FT0774"	179.056604405711	179.011880362826	179.056743270537	85.5005719299416	84.3100433349609	86.9947662353516	4	3	1	3451.36027712662	168531.857319946	151157.062618401
"FT0775"	179.143517887537	179.143517887537	179.143517887537	61.06300000002	61.06300000002	61.06300000002	1	1	1	1595.45451727262	2586.88355106134	1646.58152783232
"FT0776"	179.651736480867	179.651736480867	179.651736480867	363.291	363.291	363.291	1	1	1	NA	1482.217683034	285.25412802925
"FT0777"	179.969913695884	179.969058234794	179.970769156973	514.405449707021	513.90696874998	514.903930664062	2	2	1	NA	2450.55352256862	3663.28952643071
"FT0778"	179.882357006416	179.882357006416	179.882357006416	483.983032226562	483.983032226562	483.983032226562	1	1	1	8289.97738677974	215.019240460108	NA
"FT0779"	180.06655297978	180.066462841219	180.066602087658	319.410186767578	319.40299999998	320.401062011719	3	3	1	293577.556804948	256290.430641378	251401.773831726
"FT0780"	180.060084839714	180.060075524517	180.060119740757	362.294006347656	362.29399999998	363.30126953125	3	3	1	213518.684537633	198167.454973845	203097.208003191
"FT0781"	180.032340365607	180.032340365607	180.032340365607	299.454040527344	299.454040527344	299.454040527344	1	1	1	3448.08465426915	2729.25655434108	2136.2358525422
"FT0782"	180.061360418174	180.061360418174	180.061360418174	88.7892532348633	88.7892532348633	88.7892532348633	1	1	1	11971.9589334894	7978.60870480849	9448.22434426919
"FT0783"	180.1029841445	180.1029841445	180.1029841445	53.0830268859863	53.0830268859863	53.0830268859863	1	1	1	8716.66301677763	11559.6941791357	13041.4390234711
"FT0784"	180.964587502169	180.964324098969	180.965302705598	796.18600000002	796.185974121094	796.18701171875	3	3	1	3445.20567031861	4354.3193334291	5554.62962377451
"FT0785"	180.970156156761	180.92719734652	180.973242237472	785.213989257812	784.216979980469	786.21100000002	3	3	1	6130.20229374691	1277.42218940735	4366.60790111121
"FT0786"	180.872079984608	180.871860639268	180.872426319602	65.0531158447266	64.05499999998	68.1608734130859	3	3	1	5359.09282313547	4201.7805122801	4240.76341856449
"FT0787"	180.877879491267	180.877305720668	180.878453261865	90.2409109191795	88.99099999998	91.4908218383789	2	2	1	5616.15789478563	3123.72155665383	1299.29227786194
"FT0788"	181.070279423868	181.070155492289	181.070281226624	320.401062011719	320.40100000002	320.407562255859	3	3	1	35643.4483577706	32910.8765525976	35126.9538546753
"FT0789"	181.061379734285	181.061278779503	181.061556047581	362.294006347656	362.29399999998	362.303405761719	3	3	1	70070.4671715714	63268.4162439598	60385.2729364722
"FT0790"	181.050753071181	181.050679650402	181.050857540406	133.807525634766	132.879943847656	133.87699999998	3	3	1	104142.022307955	99325.361882474	98363.5402091309
"FT0791"	181.037158997349	181.03711399016	181.037512064783	243.579345703125	243.56721496582	245.59099999998	3	3	1	61121.9582659526	48944.4879231215	49743.3825426093
"FT0792"	181.036765216108	181.036764895252	181.036765536965	288.976028442383	288.482025146484	289.470031738281	2	2	1	29337.5003744642	27066.8312178542	26623.3557516988
"FT0793"	181.071683588571	181.071683588571	181.071683588571	331.373016357422	331.373016357422	331.373016357422	1	1	1	10621.275769043	10112.7538938448	10458.1417629607
"FT0794"	181.103945475337	181.086299643358	181.121591307317	55.5770158996682	54.0810317993164	57.07300000002	2	2	1	NA	10584.9479928589	4651.1581780243
"FT0795"	182.045855937356	181.992211099386	182.082290240379	65.4275588989258	60.06499999998	70.8758239746094	9	3	1	50725.98431273	17300.9795471153	18994.9036963665
"FT0796"	182.082312409333	182.082190398602	182.082325548936	86.9971466064453	86.99599999998	89.6886749267578	3	3	1	82302.8183227198	71624.3324533887	71620.0687097175
"FT0797"	182.051513431471	182.0320113117	182.071015551243	319.403015136719	319.403015136719	319.403015136719	2	1	1	5198.19761603253	NA	NA
"FT0798"	182.032177555392	182.032169179352	182.032185931433	306.934995239268	306.43600000002	307.433990478516	2	2	1	57301.4057800482	41495.8760868986	52449.0703463025
"FT0799"	182.064053158415	182.064053158415	182.064053158415	363.290985107422	363.290985107422	363.290985107422	1	1	1	2436.44309780475	986.75309501728	2126.09001218632
"FT0800"	182.117785023216	182.117785023216	182.117785023216	76.266716003418	76.266716003418	76.266716003418	1	1	1	2888.13352508311	895.154731381529	247.90356250767
"FT0801"	182.824766563949	182.824764321735	182.824797733034	299.454040527344	299.454	300.447387695312	3	3	1	23783.9620604675	19491.6926231772	17700.9408709091
"FT0802"	182.931007122356	182.909101666202	182.931162714331	810.151000976562	808.154968261719	812.14599609375	5	3	1	37632.4964235417	4023.33799005413	29956.3403305973
"FT0803"	182.931466458907	182.931466458907	182.931466458907	38.1218185424805	38.1218185424805	38.1218185424805	1	1	1	305.844812957745	1839.12732762872	2395.04677483073
"FT0804"	183.045371500855	182.988616344187	183.102190876772	57.0730295410256	54.07999999998	62.6711158752441	6	3	1	475488.716020242	42390.7912388572	47761.5486291292
"FT0805"	183.077304426675	183.077194823848	183.077707545776	135.796997070312	134.874	135.871856689453	3	3	1	22614.3739557408	19995.3402809181	21146.4302616987
"FT0806"	183.015589948984	183.014970413467	183.016148420222	337.368469238281	337.35700000002	338.355041503906	3	3	1	14380.4846184998	16458.2646144738	11964.8538538649
"FT0807"	183.051163490664	183.051125897562	183.052973795017	239.607	238.571868896484	241.584411621094	3	3	1	4867.17057750041	6661.16588088525	6755.23446146617
"FT0808"	183.066389623611	183.066354114736	183.06656269762	67.0481262207031	67.047	71.7779846191406	3	3	1	66186.4808530591	59382.3325957777	60418.9759780099
"FT0809"	183.085756357346	183.085628807349	183.085883907343	87.4955733032327	86.9971466064453	87.99400000002	2	2	1	4424.20240317394	4915.64024208665	5785.72873580933
"FT0810"	183.113197532114	183.112936908104	183.113458156123	683.473694335928	683.473388671875	683.47399999998	2	2	1	2708.93153290704	4043.73077693737	3826.78426036836
"FT0811"	183.110856113303	183.110856113303	183.110856113303	78.01900000002	78.01900000002	78.01900000002	1	1	1	683.035811462402	2074.1819506073	567.282402191162
"FT0812"	183.108874690174	183.108874690174	183.108874690174	254.551391601562	254.551391601562	254.551391601562	1	1	1	2023.47203827031	2081.25373495802	3602.44647079469
"FT0813"	183.110120403016	183.110120403016	183.110120403016	268.533	268.533	268.533	1	1	1	2578.00284146119	2262.29599708558	606.683420837404
"FT0814"	183.138647326732	183.138462712818	183.138708011438	54.0810317993164	54.07999999998	58.9553565979004	3	3	1	40100.0644606776	39286.1308645278	47957.6346781689
"FT0815"	183.947039366532	183.947039366532	183.947039366532	42.111	42.111	42.111	1	1	1	303.794381277319	1808.80661001669	NA
"FT0816"	184.097949063518	184.097588358672	184.098089351867	254.56900000002	254.553375244141	255.549438476562	3	3	1	50459.5949567736	41779.7258854497	42731.0507132623
"FT0817"	184.067546771193	184.016986206556	184.097148956943	66.0501174926758	64.5110931396484	67.0481262207031	3	2	1	5345.4509113313	7898.83109954508	4645.46100887883
"FT0818"	184.079764541001	184.079764541001	184.079764541001	134.874893188477	134.874893188477	134.874893188477	1	1	1	1045.3884906536	1428.50879381248	2149.34769699712
"FT0819"	184.822682821901	184.822620439984	184.822880858142	300.447387695312	299.454	300.451019287109	3	3	1	11481.1813068305	8677.03434356386	7775.862833519
"FT0820"	184.967984828301	184.967874804358	184.968018804533	786.21100000002	784.216979980469	786.212036132812	3	3	1	352553.088292424	288124.889197079	271093.460090875
"FT0821"	185.001924171241	185.001603980795	185.098215048301	63.057	61.7473335266113	68.1608734130859	5	3	1	7021.68621276855	3712.21144236155	5188.4779852295
"FT0822"	185.098053097232	185.026913334494	185.098167199716	57.0730590820312	57.07300000002	57.0730590820312	3	2	1	239267.689780378	255388.702708719	4851.59214706421
"FT0823"	185.0224462255	185.022257437818	185.02274101558	306.436004638672	305.439	307.434020996094	3	3	1	17955.6161779912	14867.0696338029	15920.3694160324
"FT0824"	185.056788875619	185.056396768684	185.057180982553	296.458630615224	296.455261230469	296.46199999998	2	2	1	4028.2073123483	3765.28317077638	3717.63640998751
"FT0825"	185.099866273008	185.099866273008	185.099866273008	254.56900000002	254.56900000002	254.56900000002	1	1	1	3394.16159407331	3587.94447278337	3258.51879567667
"FT0826"	185.135464372624	185.117000183578	185.153938263328	53.5815134429832	52.08499999998	58.0185966491699	6	3	1	56528.0257428235	46604.2012215135	49267.8683463351
"FT0827"	185.971313837207	185.970797884107	185.971982716806	785.214	784.216979980469	786.212036132812	3	3	1	8489.06016719297	5555.15859879917	5200.20599224092
"FT0828"	186.045679356068	186.045584428651	186.045778214317	130.884994506836	130.884	131.818466186523	3	3	1	69713.3083428647	52318.3579875895	55202.8469247678
"FT0829"	186.054460719971	186.053503524032	186.054926201959	168.783477783203	167.672760009766	168.78799999998	3	3	1	33090.9955930786	23403.9806557657	18256.7337142499
